# Please note that there may be discrepancies between your electric bill and what Sense reports due to data interruptions (such as Wi-Fi signal loss or loss of power) or other issues.
DateTime,Device ID,Name,Device Type,Device Make,Device Model,Device Location,Avg Wattage,kWh
2018-06-30 23:00:00,always_on,Always On,AlwaysOn,,,,310.850,0.311
2018-06-30 23:00:00,edc7d2ee,AC,AC,,,,266.809,0.267
2018-06-30 23:00:00,2cd25dbc,Fridge 3,Fridge,,,,24.536,0.025
2018-07-01 00:00:00,5019bfce,Fridge,Fridge,,,,0.200,0.000
2018-07-01 00:00:00,b189bddc,Light 1,Light,,,,67.070,0.067
2018-07-01 00:00:00,mains,Total Usage,,,,,1386.201,1.386
2018-07-01 00:00:00,always_on,Always On,AlwaysOn,,,,308.866,0.309
2018-07-01 00:00:00,edc7d2ee,AC,AC,,,,235.162,0.235
2018-07-01 00:00:00,2cd25dbc,Fridge 3,Fridge,,,,24.657,0.025
2018-07-01 01:00:00,5019bfce,Fridge,Fridge,,,,3.264,0.003
2018-07-01 01:00:00,b189bddc,Light 1,Light,,,,52.965,0.053
2018-07-01 01:00:00,mains,Total Usage,,,,,954.426,0.954
2018-07-01 01:00:00,always_on,Always On,AlwaysOn,,,,307.016,0.307
2018-07-01 01:00:00,2cd25dbc,Fridge 3,Fridge,,,,1.319,0.001
2018-07-01 02:00:00,5019bfce,Fridge,Fridge,,,,0.847,0.001
2018-07-01 02:00:00,b189bddc,Light 1,Light,,,,28.899,0.029
2018-07-01 02:00:00,mains,Total Usage,,,,,961.965,0.962
2018-07-01 02:00:00,always_on,Always On,AlwaysOn,,,,307.000,0.307
2018-07-01 02:00:00,edc7d2ee,AC,AC,,,,180.907,0.181
2018-07-01 02:00:00,2cd25dbc,Fridge 3,Fridge,,,,1.124,0.001
2018-07-01 03:00:00,5019bfce,Fridge,Fridge,,,,0.227,0.000
2018-07-01 03:00:00,b189bddc,Light 1,Light,,,,31.114,0.031
2018-07-01 03:00:00,mains,Total Usage,,,,,614.401,0.614
2018-07-01 03:00:00,always_on,Always On,AlwaysOn,,,,305.700,0.306
2018-07-01 03:00:00,2cd25dbc,Fridge 3,Fridge,,,,2.248,0.002
2018-07-01 04:00:00,5019bfce,Fridge,Fridge,,,,0.205,0.000
2018-07-01 04:00:00,b189bddc,Light 1,Light,,,,31.249,0.031
2018-07-01 04:00:00,mains,Total Usage,,,,,610.346,0.610
2018-07-01 04:00:00,always_on,Always On,AlwaysOn,,,,286.466,0.286
2018-07-01 04:00:00,2cd25dbc,Fridge 3,Fridge,,,,1.124,0.001
2018-07-01 05:00:00,5019bfce,Fridge,Fridge,,,,0.113,0.000
2018-07-01 05:00:00,b189bddc,Light 1,Light,,,,15.704,0.016
2018-07-01 05:00:00,mains,Total Usage,,,,,491.220,0.491
2018-07-01 05:00:00,always_on,Always On,AlwaysOn,,,,267.833,0.268
2018-07-01 05:00:00,2cd25dbc,Fridge 3,Fridge,,,,24.391,0.024
2018-07-01 06:00:00,5019bfce,Fridge,Fridge,,,,0.113,0.000
2018-07-01 06:00:00,b189bddc,Light 1,Light,,,,15.716,0.016
2018-07-01 06:00:00,mains,Total Usage,,,,,478.171,0.478
2018-07-01 06:00:00,always_on,Always On,AlwaysOn,,,,267.333,0.267
2018-07-01 06:00:00,2cd25dbc,Fridge 3,Fridge,,,,24.318,0.024
2018-07-01 07:00:00,5019bfce,Fridge,Fridge,,,,9.231,0.009
2018-07-01 07:00:00,b189bddc,Light 1,Light,,,,31.371,0.031
2018-07-01 07:00:00,mains,Total Usage,,,,,1076.747,1.077
2018-07-01 07:00:00,always_on,Always On,AlwaysOn,,,,266.500,0.266
2018-07-01 07:00:00,90e29231,Dryer,Dryer,,,,194.180,0.194
2018-07-01 07:00:00,ee2fc57a,Dryer 2,Dryer,,,,11.912,0.012
2018-07-01 07:00:00,edc7d2ee,AC,AC,,,,248.909,0.249
2018-07-01 07:00:00,2cd25dbc,Fridge 3,Fridge,,,,37.114,0.037
2018-07-01 08:00:00,5019bfce,Fridge,Fridge,,,,26.545,0.027
2018-07-01 08:00:00,b189bddc,Light 1,Light,,,,31.383,0.031
2018-07-01 08:00:00,mains,Total Usage,,,,,3637.734,3.638
2018-07-01 08:00:00,always_on,Always On,AlwaysOn,,,,267.150,0.267
2018-07-01 08:00:00,90e29231,Dryer,Dryer,,,,2126.747,2.127
2018-07-01 08:00:00,ee2fc57a,Dryer 2,Dryer,,,,173.929,0.174
2018-07-01 08:00:00,edc7d2ee,AC,AC,,,,417.548,0.418
2018-07-01 08:00:00,2cd25dbc,Fridge 3,Fridge,,,,38.336,0.038
2018-07-01 09:00:00,5019bfce,Fridge,Fridge,,,,27.825,0.028
2018-07-01 09:00:00,b189bddc,Light 1,Light,,,,31.053,0.031
2018-07-01 09:00:00,mains,Total Usage,,,,,1478.097,1.478
2018-07-01 09:00:00,always_on,Always On,AlwaysOn,,,,268.316,0.268
2018-07-01 09:00:00,90e29231,Dryer,Dryer,,,,143.032,0.143
2018-07-01 09:00:00,ee2fc57a,Dryer 2,Dryer,,,,4.251,0.004
2018-07-01 09:00:00,edc7d2ee,AC,AC,,,,242.705,0.243
2018-07-01 09:00:00,2cd25dbc,Fridge 3,Fridge,,,,46.606,0.047
2018-07-01 10:00:00,5019bfce,Fridge,Fridge,,,,18.691,0.019
2018-07-01 10:00:00,b189bddc,Light 1,Light,,,,44.335,0.044
2018-07-01 10:00:00,mains,Total Usage,,,,,1449.773,1.450
2018-07-01 10:00:00,always_on,Always On,AlwaysOn,,,,268.500,0.269
2018-07-01 10:00:00,ee2fc57a,Dryer 2,Dryer,,,,9.316,0.009
2018-07-01 10:00:00,edc7d2ee,AC,AC,,,,431.797,0.432
2018-07-01 10:00:00,2cd25dbc,Fridge 3,Fridge,,,,1.124,0.001
2018-07-01 11:00:00,5019bfce,Fridge,Fridge,,,,9.564,0.010
2018-07-01 11:00:00,18e08a78,Microwave,Microwave,,,,21.747,0.022
2018-07-01 11:00:00,b9df9a21,Dishwasher,Dishwasher,,,,224.386,0.224
2018-07-01 11:00:00,b189bddc,Light 1,Light,,,,77.153,0.077
2018-07-01 11:00:00,a7de118f,Heat 3,Mystery Heat,,,,583.578,0.584
2018-07-01 11:00:00,mains,Total Usage,,,,,2812.518,2.813
2018-07-01 11:00:00,always_on,Always On,AlwaysOn,,,,270.116,0.270
2018-07-01 11:00:00,ee2fc57a,Dryer 2,Dryer,,,,9.347,0.009
2018-07-01 11:00:00,edc7d2ee,AC,AC,,,,315.603,0.316
2018-07-01 11:00:00,2cd25dbc,Fridge 3,Fridge,,,,46.441,0.046
2018-07-01 12:00:00,b9df9a21,Dishwasher,Dishwasher,,,,193.405,0.193
2018-07-01 12:00:00,b189bddc,Light 1,Light,,,,87.889,0.088
2018-07-01 12:00:00,a7de118f,Heat 3,Mystery Heat,,,,175.352,0.175
2018-07-01 12:00:00,mains,Total Usage,,,,,3578.707,3.579
2018-07-01 12:00:00,always_on,Always On,AlwaysOn,,,,272.150,0.272
2018-07-01 12:00:00,ee2fc57a,Dryer 2,Dryer,,,,0.844,0.001
2018-07-01 12:00:00,edc7d2ee,AC,AC,,,,211.053,0.211
2018-07-01 12:00:00,2cd25dbc,Fridge 3,Fridge,,,,26.460,0.026
2018-07-01 13:00:00,b189bddc,Light 1,Light,,,,53.625,0.054
2018-07-01 13:00:00,mains,Total Usage,,,,,4140.500,4.141
2018-07-01 13:00:00,always_on,Always On,AlwaysOn,,,,273.816,0.274
2018-07-01 13:00:00,edc7d2ee,AC,AC,,,,389.673,0.390
2018-07-01 14:00:00,5019bfce,Fridge,Fridge,,,,19.301,0.019
2018-07-01 14:00:00,b189bddc,Light 1,Light,,,,54.387,0.054
2018-07-01 14:00:00,mains,Total Usage,,,,,2504.533,2.505
2018-07-01 14:00:00,always_on,Always On,AlwaysOn,,,,274.150,0.274
2018-07-01 14:00:00,edc7d2ee,AC,AC,,,,432.691,0.433
2018-07-01 14:00:00,2cd25dbc,Fridge 3,Fridge,,,,24.608,0.025
2018-07-01 15:00:00,5019bfce,Fridge,Fridge,,,,5.634,0.006
2018-07-01 15:00:00,b189bddc,Light 1,Light,,,,81.499,0.081
2018-07-01 15:00:00,mains,Total Usage,,,,,2703.724,2.704
2018-07-01 15:00:00,always_on,Always On,AlwaysOn,,,,275.000,0.275
2018-07-01 15:00:00,edc7d2ee,AC,AC,,,,64.210,0.064
2018-07-01 15:00:00,2cd25dbc,Fridge 3,Fridge,,,,24.282,0.024
2018-07-01 16:00:00,b189bddc,Light 1,Light,,,,87.889,0.088
2018-07-01 16:00:00,mains,Total Usage,,,,,2744.274,2.744
2018-07-01 16:00:00,always_on,Always On,AlwaysOn,,,,275.000,0.275
2018-07-01 16:00:00,2cd25dbc,Fridge 3,Fridge,,,,48.438,0.048
2018-07-01 17:00:00,5019bfce,Fridge,Fridge,,,,5.645,0.006
2018-07-01 17:00:00,b189bddc,Light 1,Light,,,,81.499,0.081
2018-07-01 17:00:00,mains,Total Usage,,,,,3121.251,3.121
2018-07-01 17:00:00,always_on,Always On,AlwaysOn,,,,275.000,0.275
2018-07-01 17:00:00,2cd25dbc,Fridge 3,Fridge,,,,24.179,0.024
2018-07-01 18:00:00,b189bddc,Light 1,Light,,,,87.889,0.088
2018-07-01 18:00:00,mains,Total Usage,,,,,2930.714,2.931
2018-07-01 18:00:00,always_on,Always On,AlwaysOn,,,,275.000,0.275
2018-07-01 18:00:00,2cd25dbc,Fridge 3,Fridge,,,,45.957,0.046
2018-07-01 19:00:00,b189bddc,Light 1,Light,,,,63.195,0.063
2018-07-01 19:00:00,mains,Total Usage,,,,,2626.020,2.626
2018-07-01 19:00:00,always_on,Always On,AlwaysOn,,,,275.000,0.275
2018-07-01 19:00:00,2cd25dbc,Fridge 3,Fridge,,,,26.775,0.027
2018-07-01 20:00:00,13903d77,Washer,Washer,,,,42.411,0.042
2018-07-01 20:00:00,b9df9a21,Dishwasher,Dishwasher,,,,186.354,0.186
2018-07-01 20:00:00,mains,Total Usage,,,,,3575.608,3.576
2018-07-01 20:00:00,always_on,Always On,AlwaysOn,,,,275.000,0.275
2018-07-01 20:00:00,90e29231,Dryer,Dryer,,,,446.490,0.446
2018-07-01 20:00:00,2cd25dbc,Fridge 3,Fridge,,,,24.198,0.024
2018-07-01 20:00:00,bae02bff,Dryer 3,Dryer,,,,34.043,0.034
2018-07-01 21:00:00,13903d77,Washer,Washer,,,,20.184,0.020
2018-07-01 21:00:00,mains,Total Usage,,,,,5117.305,5.117
2018-07-01 21:00:00,always_on,Always On,AlwaysOn,,,,275.000,0.275
2018-07-01 21:00:00,90e29231,Dryer,Dryer,,,,1264.425,1.264
2018-07-01 21:00:00,ee2fc57a,Dryer 2,Dryer,,,,54.946,0.055
2018-07-01 21:00:00,2cd25dbc,Fridge 3,Fridge,,,,47.451,0.047
2018-07-01 21:00:00,bae02bff,Dryer 3,Dryer,,,,203.765,0.204
2018-07-01 22:00:00,mains,Total Usage,,,,,4502.424,4.502
2018-07-01 22:00:00,always_on,Always On,AlwaysOn,,,,275.000,0.275
2018-07-01 22:00:00,90e29231,Dryer,Dryer,,,,499.440,0.499
2018-07-01 22:00:00,ee2fc57a,Dryer 2,Dryer,,,,207.790,0.208
2018-07-01 22:00:00,2cd25dbc,Fridge 3,Fridge,,,,25.487,0.025
2018-07-01 22:00:00,bae02bff,Dryer 3,Dryer,,,,12.121,0.012
2018-07-01 23:00:00,5019bfce,Fridge,Fridge,,,,37.118,0.037
2018-07-01 23:00:00,mains,Total Usage,,,,,2668.970,2.669
2018-07-01 23:00:00,always_on,Always On,AlwaysOn,,,,275.000,0.275
2018-07-01 23:00:00,ee2fc57a,Dryer 2,Dryer,,,,1.688,0.002
2018-07-01 23:00:00,2cd25dbc,Fridge 3,Fridge,,,,24.318,0.024
2018-07-01 23:00:00,bae02bff,Dryer 3,Dryer,,,,11.075,0.011
2018-07-02 00:00:00,5019bfce,Fridge,Fridge,,,,47.529,0.048
2018-07-02 00:00:00,13903d77,Washer,Washer,,,,25.034,0.025
2018-07-02 00:00:00,b189bddc,Light 1,Light,,,,34.562,0.035
2018-07-02 00:00:00,mains,Total Usage,,,,,1794.034,1.794
2018-07-02 00:00:00,always_on,Always On,AlwaysOn,,,,275.000,0.275
2018-07-02 00:00:00,edc7d2ee,AC,AC,,,,227.208,0.227
2018-07-02 00:00:00,2cd25dbc,Fridge 3,Fridge,,,,43.694,0.044
2018-07-02 00:00:00,bae02bff,Dryer 3,Dryer,,,,5.073,0.005
2018-07-02 01:00:00,5019bfce,Fridge,Fridge,,,,29.965,0.030
2018-07-02 01:00:00,b189bddc,Light 1,Light,,,,53.996,0.054
2018-07-02 01:00:00,mains,Total Usage,,,,,1823.176,1.823
2018-07-02 01:00:00,always_on,Always On,AlwaysOn,,,,275.000,0.275
2018-07-02 01:00:00,edc7d2ee,AC,AC,,,,289.957,0.290
2018-07-02 01:00:00,2cd25dbc,Fridge 3,Fridge,,,,30.112,0.030
2018-07-02 02:00:00,5019bfce,Fridge,Fridge,,,,39.119,0.039
2018-07-02 02:00:00,b189bddc,Light 1,Light,,,,42.943,0.043
2018-07-02 02:00:00,mains,Total Usage,,,,,956.281,0.956
2018-07-02 02:00:00,always_on,Always On,AlwaysOn,,,,276.100,0.276
2018-07-02 02:00:00,2cd25dbc,Fridge 3,Fridge,,,,23.755,0.024
2018-07-02 03:00:00,5019bfce,Fridge,Fridge,,,,27.416,0.027
2018-07-02 03:00:00,b189bddc,Light 1,Light,,,,53.184,0.053
2018-07-02 03:00:00,mains,Total Usage,,,,,1378.117,1.378
2018-07-02 03:00:00,always_on,Always On,AlwaysOn,,,,280.300,0.280
2018-07-02 03:00:00,edc7d2ee,AC,AC,,,,492.898,0.493
2018-07-02 03:00:00,2cd25dbc,Fridge 3,Fridge,,,,24.234,0.024
2018-07-02 04:00:00,5019bfce,Fridge,Fridge,,,,0.254,0.000
2018-07-02 04:00:00,b189bddc,Light 1,Light,,,,15.667,0.016
2018-07-02 04:00:00,mains,Total Usage,,,,,618.449,0.618
2018-07-02 04:00:00,always_on,Always On,AlwaysOn,,,,281.000,0.281
2018-07-02 04:00:00,edc7d2ee,AC,AC,,,,40.942,0.041
2018-07-02 04:00:00,2cd25dbc,Fridge 3,Fridge,,,,2.248,0.002
2018-07-02 05:00:00,5019bfce,Fridge,Fridge,,,,0.113,0.000
2018-07-02 05:00:00,b189bddc,Light 1,Light,,,,42.174,0.042
2018-07-02 05:00:00,mains,Total Usage,,,,,1142.649,1.143
2018-07-02 05:00:00,always_on,Always On,AlwaysOn,,,,280.850,0.281
2018-07-02 05:00:00,edc7d2ee,AC,AC,,,,423.442,0.423
2018-07-02 05:00:00,2cd25dbc,Fridge 3,Fridge,,,,2.166,0.002
2018-07-02 06:00:00,5019bfce,Fridge,Fridge,,,,0.215,0.000
2018-07-02 06:00:00,b189bddc,Light 1,Light,,,,19.292,0.019
2018-07-02 06:00:00,mains,Total Usage,,,,,548.243,0.548
2018-07-02 06:00:00,always_on,Always On,AlwaysOn,,,,278.033,0.278
2018-07-02 06:00:00,edc7d2ee,AC,AC,,,,55.658,0.056
2018-07-02 06:00:00,2cd25dbc,Fridge 3,Fridge,,,,24.494,0.024
2018-07-02 07:00:00,5019bfce,Fridge,Fridge,,,,0.227,0.000
2018-07-02 07:00:00,b189bddc,Light 1,Light,,,,31.346,0.031
2018-07-02 07:00:00,mains,Total Usage,,,,,718.074,0.718
2018-07-02 07:00:00,always_on,Always On,AlwaysOn,,,,278.000,0.278
2018-07-02 07:00:00,edc7d2ee,AC,AC,,,,38.194,0.038
2018-07-02 07:00:00,2cd25dbc,Fridge 3,Fridge,,,,24.246,0.024
2018-07-02 08:00:00,5019bfce,Fridge,Fridge,,,,0.216,0.000
2018-07-02 08:00:00,b189bddc,Light 1,Light,,,,38.719,0.039
2018-07-02 08:00:00,mains,Total Usage,,,,,1111.972,1.112
2018-07-02 08:00:00,always_on,Always On,AlwaysOn,,,,278.000,0.278
2018-07-02 08:00:00,edc7d2ee,AC,AC,,,,220.830,0.221
2018-07-02 08:00:00,2cd25dbc,Fridge 3,Fridge,,,,54.575,0.055
2018-07-02 09:00:00,5019bfce,Fridge,Fridge,,,,7.071,0.007
2018-07-02 09:00:00,b189bddc,Light 1,Light,,,,30.144,0.030
2018-07-02 09:00:00,mains,Total Usage,,,,,4508.661,4.509
2018-07-02 09:00:00,always_on,Always On,AlwaysOn,,,,278.483,0.278
2018-07-02 09:00:00,90e29231,Dryer,Dryer,,,,2965.724,2.966
2018-07-02 09:00:00,ee2fc57a,Dryer 2,Dryer,,,,175.934,0.176
2018-07-02 09:00:00,edc7d2ee,AC,AC,,,,282.427,0.282
2018-07-02 09:00:00,2cd25dbc,Fridge 3,Fridge,,,,1.775,0.002
2018-07-02 10:00:00,5019bfce,Fridge,Fridge,,,,3.494,0.003
2018-07-02 10:00:00,b189bddc,Light 1,Light,,,,31.411,0.031
2018-07-02 10:00:00,mains,Total Usage,,,,,2065.500,2.066
2018-07-02 10:00:00,always_on,Always On,AlwaysOn,,,,279.000,0.279
2018-07-02 10:00:00,90e29231,Dryer,Dryer,,,,420.101,0.420
2018-07-02 10:00:00,ee2fc57a,Dryer 2,Dryer,,,,133.934,0.134
2018-07-02 10:00:00,2cd25dbc,Fridge 3,Fridge,,,,1.775,0.002
2018-07-02 11:00:00,5019bfce,Fridge,Fridge,,,,21.256,0.021
2018-07-02 11:00:00,13903d77,Washer,Washer,,,,5.332,0.005
2018-07-02 11:00:00,b189bddc,Light 1,Light,,,,60.175,0.060
2018-07-02 11:00:00,mains,Total Usage,,,,,2272.990,2.273
2018-07-02 11:00:00,always_on,Always On,AlwaysOn,,,,279.000,0.279
2018-07-02 11:00:00,90e29231,Dryer,Dryer,,,,623.805,0.624
2018-07-02 11:00:00,ee2fc57a,Dryer 2,Dryer,,,,9.316,0.009
2018-07-02 11:00:00,edc7d2ee,AC,AC,,,,11.756,0.012
2018-07-02 11:00:00,2cd25dbc,Fridge 3,Fridge,,,,24.336,0.024
2018-07-02 11:00:00,bae02bff,Dryer 3,Dryer,,,,53.818,0.054
2018-07-02 12:00:00,13903d77,Washer,Washer,,,,75.263,0.075
2018-07-02 12:00:00,b9df9a21,Dishwasher,Dishwasher,,,,7.089,0.007
2018-07-02 12:00:00,b189bddc,Light 1,Light,,,,73.442,0.073
2018-07-02 12:00:00,mains,Total Usage,,,,,3253.301,3.253
2018-07-02 12:00:00,always_on,Always On,AlwaysOn,,,,279.000,0.279
2018-07-02 12:00:00,90e29231,Dryer,Dryer,,,,269.066,0.269
2018-07-02 12:00:00,ee2fc57a,Dryer 2,Dryer,,,,5.909,0.006
2018-07-02 12:00:00,72fe0392,Heat 6,Mystery Heat,,,,42.723,0.043
2018-07-02 12:00:00,edc7d2ee,AC,AC,,,,482.823,0.483
2018-07-02 12:00:00,2cd25dbc,Fridge 3,Fridge,,,,24.264,0.024
2018-07-02 12:00:00,bae02bff,Dryer 3,Dryer,,,,183.990,0.184
2018-07-02 13:00:00,5019bfce,Fridge,Fridge,,,,0.318,0.000
2018-07-02 13:00:00,13903d77,Washer,Washer,,,,40.292,0.040
2018-07-02 13:00:00,b189bddc,Light 1,Light,,,,73.070,0.073
2018-07-02 13:00:00,mains,Total Usage,,,,,2096.093,2.096
2018-07-02 13:00:00,always_on,Always On,AlwaysOn,,,,279.000,0.279
2018-07-02 13:00:00,ee2fc57a,Dryer 2,Dryer,,,,4.220,0.004
2018-07-02 13:00:00,2cd25dbc,Fridge 3,Fridge,,,,58.460,0.058
2018-07-02 13:00:00,bae02bff,Dryer 3,Dryer,,,,12.160,0.012
2018-07-02 14:00:00,5019bfce,Fridge,Fridge,,,,5.655,0.006
2018-07-02 14:00:00,13903d77,Washer,Washer,,,,24.553,0.025
2018-07-02 14:00:00,b189bddc,Light 1,Light,,,,76.390,0.076
2018-07-02 14:00:00,mains,Total Usage,,,,,3745.355,3.745
2018-07-02 14:00:00,always_on,Always On,AlwaysOn,,,,279.000,0.279
2018-07-02 14:00:00,90e29231,Dryer,Dryer,,,,897.073,0.897
2018-07-02 14:00:00,edc7d2ee,AC,AC,,,,503.164,0.503
2018-07-02 14:00:00,2cd25dbc,Fridge 3,Fridge,,,,27.647,0.028
2018-07-02 14:00:00,bae02bff,Dryer 3,Dryer,,,,153.882,0.154
2018-07-02 15:00:00,5019bfce,Fridge,Fridge,,,,5.656,0.006
2018-07-02 15:00:00,13903d77,Washer,Washer,,,,69.279,0.069
2018-07-02 15:00:00,6a0788e4,Fridge 4,Fridge,,,,10.213,0.010
2018-07-02 15:00:00,b189bddc,Light 1,Light,,,,81.486,0.081
2018-07-02 15:00:00,mains,Total Usage,,,,,2934.921,2.935
2018-07-02 15:00:00,always_on,Always On,AlwaysOn,,,,279.000,0.279
2018-07-02 15:00:00,bae02bff,Dryer 3,Dryer,,,,90.006,0.090
2018-07-02 16:00:00,5019bfce,Fridge,Fridge,,,,8.213,0.008
2018-07-02 16:00:00,13903d77,Washer,Washer,,,,13.998,0.014
2018-07-02 16:00:00,b189bddc,Light 1,Light,,,,78.593,0.079
2018-07-02 16:00:00,mains,Total Usage,,,,,4807.989,4.808
2018-07-02 16:00:00,always_on,Always On,AlwaysOn,,,,279.000,0.279
2018-07-02 16:00:00,90e29231,Dryer,Dryer,,,,1634.681,1.635
2018-07-02 16:00:00,2cd25dbc,Fridge 3,Fridge,,,,24.494,0.024
2018-07-02 16:00:00,bae02bff,Dryer 3,Dryer,,,,218.178,0.218
2018-07-02 17:00:00,5019bfce,Fridge,Fridge,,,,5.634,0.006
2018-07-02 17:00:00,13903d77,Washer,Washer,,,,67.611,0.068
2018-07-02 17:00:00,b9df9a21,Dishwasher,Dishwasher,,,,70.974,0.071
2018-07-02 17:00:00,6a0788e4,Fridge 4,Fridge,,,,15.938,0.016
2018-07-02 17:00:00,b189bddc,Light 1,Light,,,,81.511,0.082
2018-07-02 17:00:00,mains,Total Usage,,,,,3507.660,3.508
2018-07-02 17:00:00,always_on,Always On,AlwaysOn,,,,279.000,0.279
2018-07-02 17:00:00,90e29231,Dryer,Dryer,,,,43.972,0.044
2018-07-02 17:00:00,2cd25dbc,Fridge 3,Fridge,,,,24.349,0.024
2018-07-02 17:00:00,bae02bff,Dryer 3,Dryer,,,,17.617,0.018
2018-07-02 18:00:00,5019bfce,Fridge,Fridge,,,,5.602,0.006
2018-07-02 18:00:00,13903d77,Washer,Washer,,,,2.567,0.003
2018-07-02 18:00:00,6a0788e4,Fridge 4,Fridge,,,,2.356,0.002
2018-07-02 18:00:00,b189bddc,Light 1,Light,,,,81.548,0.082
2018-07-02 18:00:00,mains,Total Usage,,,,,3152.693,3.153
2018-07-02 18:00:00,always_on,Always On,AlwaysOn,,,,279.000,0.279
2018-07-02 18:00:00,2cd25dbc,Fridge 3,Fridge,,,,24.276,0.024
2018-07-02 19:00:00,5019bfce,Fridge,Fridge,,,,5.623,0.006
2018-07-02 19:00:00,6a0788e4,Fridge 4,Fridge,,,,13.742,0.014
2018-07-02 19:00:00,b189bddc,Light 1,Light,,,,81.523,0.082
2018-07-02 19:00:00,mains,Total Usage,,,,,2650.608,2.651
2018-07-02 19:00:00,always_on,Always On,AlwaysOn,,,,279.000,0.279
2018-07-02 19:00:00,2cd25dbc,Fridge 3,Fridge,,,,47.833,0.048
2018-07-02 20:00:00,5019bfce,Fridge,Fridge,,,,7.970,0.008
2018-07-02 20:00:00,6a0788e4,Fridge 4,Fridge,,,,16.845,0.017
2018-07-02 20:00:00,b189bddc,Light 1,Light,,,,78.862,0.079
2018-07-02 20:00:00,mains,Total Usage,,,,,2277.489,2.277
2018-07-02 20:00:00,always_on,Always On,AlwaysOn,,,,279.000,0.279
2018-07-02 20:00:00,2cd25dbc,Fridge 3,Fridge,,,,25.165,0.025
2018-07-02 21:00:00,5019bfce,Fridge,Fridge,,,,21.962,0.022
2018-07-02 21:00:00,b9df9a21,Dishwasher,Dishwasher,,,,38.692,0.039
2018-07-02 21:00:00,6a0788e4,Fridge 4,Fridge,,,,11.049,0.011
2018-07-02 21:00:00,b189bddc,Light 1,Light,,,,63.060,0.063
2018-07-02 21:00:00,mains,Total Usage,,,,,2511.343,2.511
2018-07-02 21:00:00,always_on,Always On,AlwaysOn,,,,279.000,0.279
2018-07-02 21:00:00,90e29231,Dryer,Dryer,,,,508.143,0.508
2018-07-02 21:00:00,ee2fc57a,Dryer 2,Dryer,,,,30.151,0.030
2018-07-02 21:00:00,edc7d2ee,AC,AC,,,,260.713,0.261
2018-07-02 21:00:00,2cd25dbc,Fridge 3,Fridge,,,,1.124,0.001
2018-07-02 22:00:00,5019bfce,Fridge,Fridge,,,,5.656,0.006
2018-07-02 22:00:00,13903d77,Washer,Washer,,,,52.729,0.053
2018-07-02 22:00:00,18e08a78,Microwave,Microwave,,,,80.315,0.080
2018-07-02 22:00:00,b9df9a21,Dishwasher,Dishwasher,,,,61.500,0.062
2018-07-02 22:00:00,6a0788e4,Fridge 4,Fridge,,,,4.640,0.005
2018-07-02 22:00:00,b189bddc,Light 1,Light,,,,81.487,0.081
2018-07-02 22:00:00,mains,Total Usage,,,,,4014.296,4.014
2018-07-02 22:00:00,always_on,Always On,AlwaysOn,,,,279.000,0.279
2018-07-02 22:00:00,90e29231,Dryer,Dryer,,,,1437.952,1.438
2018-07-02 22:00:00,ee2fc57a,Dryer 2,Dryer,,,,155.689,0.156
2018-07-02 22:00:00,edc7d2ee,AC,AC,,,,333.981,0.334
2018-07-02 22:00:00,2cd25dbc,Fridge 3,Fridge,,,,24.319,0.024
2018-07-02 23:00:00,5019bfce,Fridge,Fridge,,,,35.224,0.035
2018-07-02 23:00:00,13903d77,Washer,Washer,,,,0.023,0.000
2018-07-02 23:00:00,6a0788e4,Fridge 4,Fridge,,,,28.382,0.028
2018-07-02 23:00:00,b189bddc,Light 1,Light,,,,48.101,0.048
2018-07-02 23:00:00,mains,Total Usage,,,,,2924.735,2.925
2018-07-02 23:00:00,always_on,Always On,AlwaysOn,,,,279.000,0.279
2018-07-02 23:00:00,90e29231,Dryer,Dryer,,,,858.843,0.859
2018-07-02 23:00:00,ee2fc57a,Dryer 2,Dryer,,,,7.597,0.008
2018-07-02 23:00:00,2cd25dbc,Fridge 3,Fridge,,,,24.349,0.024
2018-07-02 23:00:00,bae02bff,Dryer 3,Dryer,,,,204.760,0.205
2018-07-03 00:00:00,5019bfce,Fridge,Fridge,,,,30.463,0.030
2018-07-03 00:00:00,6a0788e4,Fridge 4,Fridge,,,,15.956,0.016
2018-07-03 00:00:00,b189bddc,Light 1,Light,,,,53.453,0.053
2018-07-03 00:00:00,mains,Total Usage,,,,,1790.614,1.791
2018-07-03 00:00:00,always_on,Always On,AlwaysOn,,,,280.133,0.280
2018-07-03 00:00:00,ee2fc57a,Dryer 2,Dryer,,,,10.129,0.010
2018-07-03 00:00:00,edc7d2ee,AC,AC,,,,289.957,0.290
2018-07-03 00:00:00,2cd25dbc,Fridge 3,Fridge,,,,24.342,0.024
2018-07-03 00:00:00,bae02bff,Dryer 3,Dryer,,,,41.103,0.041
2018-07-03 01:00:00,5019bfce,Fridge,Fridge,,,,24.827,0.025
2018-07-03 01:00:00,b189bddc,Light 1,Light,,,,52.323,0.052
2018-07-03 01:00:00,mains,Total Usage,,,,,1195.558,1.196
2018-07-03 01:00:00,always_on,Always On,AlwaysOn,,,,281.000,0.281
2018-07-03 01:00:00,ee2fc57a,Dryer 2,Dryer,,,,6.784,0.007
2018-07-03 01:00:00,edc7d2ee,AC,AC,,,,117.399,0.117
2018-07-03 01:00:00,2cd25dbc,Fridge 3,Fridge,,,,47.978,0.048
2018-07-03 01:00:00,bae02bff,Dryer 3,Dryer,,,,11.153,0.011
